ID,Name,Concepticon_ID,Concepticon_Gloss
1,a,,
2,ae,,
3,b,,
4,c,,
5,ch,,
6,d,,
7,dž,,
8,e,,
9,f,,
10,g,,
11,g',,
12,gj,,
13,h,,
14,i,,
15,j,,
16,k,,
17,kh,,
18,l,,
19,lj,,
20,ll,,
21,m,,
22,n,,
23,nj,,
24,o,,
25,p,,
26,ps,,
27,q,,
28,r,,
29,rr,,
30,s,,
31,sh,,
32,shch,,
33,t,,
34,th,,
35,u,,
36,v,,
37,w,,
38,x,,
39,xh,,
40,y,,
41,yi,,
42,z,,
43,zh,,
44,á,,
45,ä,,
46,å,,
47,ç,,
48,é,,
49,ë,,
50,í,,
51,ñ,,
52,ó,,
53,ö,,
54,ø,,
55,ú,,
56,ü,,
57,ý,,
58,ā,,
59,ą,,
60,ć,,
61,č,,
62,đ,,
63,ē,,
64,ğ,,
65,ģ,,
66,ī,,
67,ķ,,
68,ļ,,
69,ł,,
70,ń,,
71,ņ,,
72,ś,,
73,ū,,
74,ź,,
75,ż,,
76,ſ,,
77,б,,
78,и,,
79,й,,
80,ъ,,
81,ы,,
82,ь,,
83,э,,
84,ю,,
85,ё,,
86,ء‬,,
87,آ,,
88,ذ,,
89,ص,,
90,ض,,
91,ط,,
92,ظ,,
93,ع,,
94,غ,,
95,لا,,
96,ه,,
97,ټ,,
98,ځ,,
99,څ,,
100,ډ,,
101,ڑ‬,,
102,ړ,,
103,ږ,,
104,ښ,,
105,ں‬,,
106,ڼ,,
107,ھ,,
